Name,Cation,Anion,Alkyl Chain,Functional Group,Heat Capacity (J/mol·K),Density (kg/m³),Toxicity (IC50 in mM),Solubility (g/L),Hydrophobicity (logP),Viscosity (Pa·s),Pareto Score,In ILThermo
carboxyl-1-propyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Propyl,Carboxyl,1167.471113,1848.510082,16.18780255,2.829217014,2.0156,0.699692261,0.468647835,No
carboxyl-1-ethyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Ethyl,Carboxyl,1154.984314,1925.386072,14.59446209,2.50929039,1.6255,0.627379964,0.472034692,No
1-(2-hydroxybutyl)-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Butyl,Hydroxyl,1176.47251,1959.41319,9.809323061,3.189933276,1.8802,0.428034709,0.48440478,No
1-octyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Octyl,,1130.391263,1664.306348,3.553098715,1.915540829,4.2653,0.392671925,0.479513617,Yes
1-propyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Propyl,,1072.162324,2047.550391,9.137688763,2.829217014,2.3148,0.292227677,0.480952187,No
1-(3-aminobutyl)-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Butyl,Amino,1197.176882,1945.630343,7.008693586,3.189933276,2.8669,0.65717754,0.473583227,No
carbonyl-1-propyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Propyl,Carbonyl,1132.116558,1897.286229,9.137688763,2.829217014,2.1299,0.436940066,0.484697584,No
carboxyl-1-butyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Butyl,Carboxyl,1179.111919,1778.038319,12.78293635,3.189933276,2.4057,0.74228173,0.471820503,No
carbonyl-1-butyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Butyl,Carbonyl,1143.757364,1819.29552,6.66950085,3.189933276,2.52,0.46353611,0.485849845,No
1-(2-hydroxypentyl)-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Pentyl,Hydroxyl,1188.121619,1874.792786,12.78355378,1.915540829,2.2703,0.454088693,0.470971831,No
carboxyl-1-pentyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Pentyl,Carboxyl,1190.761028,1716.33717,16.18780255,1.915540829,2.7958,0.787463572,0.465626802,No
1-(3-aminopentyl)-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Pentyl,Amino,1208.825991,1862.379349,9.433226576,1.915540829,3.257,0.697179187,0.469065249,No
carbonyl-1-pentyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Pentyl,Carbonyl,1155.406473,1751.536146,9.137688763,1.915540829,2.9101,0.491751024,0.473673589,No
1-pentyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Pentyl,,1095.452239,1860.194489,9.137688763,1.915540829,3.095,0.328885516,0.470588944,No
1-(2-hydroxyhexyl)-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Hexyl,Hydroxyl,1199.770728,1801.525324,7.527078976,1.915540829,2.6604,0.481728554,0.476631661,No
1-(3-aminohexyl)-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Hexyl,Amino,1220.4751,1790.250417,5.207315375,1.915540829,3.6471,0.739615688,0.473330971,No
carboxyl-1-hexyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Hexyl,Carboxyl,1202.410137,1661.838391,10.09423368,1.915540829,3.1859,0.835395581,0.472081306,No
carbonyl-1-hexyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Hexyl,Carbonyl,1167.055582,1692.090817,4.867997011,1.915540829,3.3002,0.521683347,0.484329991,No
1-(2-hydroxyheptyl)-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Heptyl,Hydroxyl,1211.411534,1737.434646,12.78355378,1.915540829,3.0505,0.511050821,0.468116601,No
carboxyl-1-heptyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Heptyl,Carboxyl,1214.050943,1613.319668,16.18780255,1.915540829,3.576,0.886245156,0.462183159,No
carbonyl-1-heptyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Heptyl,Carbonyl,1178.696388,1639.485546,9.137688763,1.915540829,3.6903,0.553437617,0.470385595,No
1-(3-aminoheptyl)-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Heptyl,Amino,1232.115906,1727.119371,9.433226576,1.915540829,4.0372,0.784635251,0.466173137,No
1-heptyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Heptyl,,1118.742154,1721.168579,9.137688763,1.915540829,3.8752,0.370141815,0.467762747,No
1-(2-hydroxyoctyl)-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Octyl,Hydroxyl,1223.060643,1680.958415,5.775823424,1.915540829,3.4406,0.542157901,0.475824411,No
carboxyl-1-octyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Octyl,Carboxyl,1225.700052,1569.901678,7.97106008,1.915540829,3.9661,0.940189887,0.471279087,No
carbonyl-1-octyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Octyl,Carbonyl,1190.345497,1592.659972,3.553098715,1.915540829,4.0804,0.587124733,0.481903814,No
1-(3-aminooctyl)-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Octyl,Amino,1243.765015,1671.461318,3.868928364,1.915540829,4.4273,0.832395103,0.471941734,No
1-(2-hydroxydecyl)-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Decyl,Hydroxyl,1246.350558,1585.898568,4.432016235,1.915540829,4.2208,0.610167671,0.480192305,No
1-(2-hydroxynonyl)-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Nonyl,Hydroxyl,1234.701449,1630.758685,12.78355378,1.915540829,3.8307,0.575158434,0.464736651,No
1-(3-aminodecyl)-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Decyl,Amino,1267.05493,1577.719439,2.874534306,1.915540829,5.2075,0.936813022,0.46966527,No
carboxyl-1-nonyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Nonyl,Carboxyl,1237.340858,1530.768979,16.18780255,1.915540829,4.3562,0.997418173,0.458389243,No
1-(3-aminononyl)-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Nonyl,Amino,1255.405821,1621.966632,9.433226576,1.915540829,4.8174,0.883062043,0.462766006,No
1-nonyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Nonyl,,1142.032069,1613.908424,9.137688763,1.915540829,4.6554,0.416573417,0.464393373,No
1-decyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Decyl,,1153.681178,1568.987184,2.593368576,1.915540829,5.0455,0.441929765,0.476658438,No
carboxyl-1-decyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Decyl,Carboxyl,1248.989967,1495.366041,6.294464819,1.915540829,4.7463,1.058129878,0.469583508,No
carbonyl-1-nonyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Nonyl,Carbonyl,1201.986303,1550.657894,9.137688763,1.915540829,4.4705,0.622862345,0.466700369,No
1-(2-hydroxymethyl)-3-methylimidazolium chloride,Ethylimidazolium,Chloride,Methyl,Hydroxyl,662.2202326,2411.387207,28.21830431,2.50929039,-2.8625,0.022114546,0.493522093,No
1-(3-aminomethyl)-3-methylimidazolium chloride,Ethylimidazolium,Chloride,Methyl,Amino,682.9246048,2362.24161,23.00961078,2.50929039,-1.8758,0.033953281,0.476708098,No
carbonyl-1-decyl-3-methylimidazolium bis(trifluoromethanesulfonyl)imide,Methylimidazolium,Bis(trifluoromethanesulfonyl)imide,Decyl,Carbonyl,1213.635412,1512.821433,2.593368576,1.915540829,4.8606,0.660775265,0.478787912,No
"carboxyl-1,3-dimethylimidazolium chloride",Ethylimidazolium,Chloride,Methyl,Carboxyl,664.8596413,1823.620879,57.50146422,2.50929039,-2.337,0.038350216,0.442998373,No
"carbonyl-1,3-dimethylimidazolium chloride",Ethylimidazolium,Chloride,Methyl,Carbonyl,629.5050859,1936.802668,49.52498681,2.50929039,-2.2227,0.023948737,0.504298635,No
"1,3-dimethylimidazolium chloride",Ethylimidazolium,Chloride,Methyl,,569.5508524,2416.158333,49.52498681,2.50929039,-2.0378,0.016017034,0.493396734,No
1-(2-hydroxyethyl)-3-methylimidazolium chloride,Ethylimidazolium,Chloride,Ethyl,Hydroxyl,670.0665185,2095.421102,26.77353326,2.829217014,-2.4724,0.024663486,0.498789306,No
1-(3-aminoethyl)-3-methylimidazolium chloride,Ethylimidazolium,Chloride,Ethyl,Amino,690.7708907,2059.519141,21.68856882,2.829217014,-1.4857,0.037866763,0.498545431,No
carboxyl-1-ethyl-3-methylimidazolium chloride,Ethylimidazolium,Chloride,Ethyl,Carboxyl,672.7059272,1682.569987,54.73690732,2.829217014,-1.9469,0.042770491,0.496987162,No
carbonyl-1-ethyl-3-methylimidazolium chloride,Ethylimidazolium,Chloride,Ethyl,Carbonyl,637.3513719,1760.512386,46.375952,2.829217014,-1.8326,0.026709087,0.506191166,No
1-ethyl-3-methylimidazolium chloride,Ethylimidazolium,Chloride,Ethyl,,577.3971383,2072.552496,46.375952,2.829217014,-1.6477,0.017863169,0.499340199,No
1-(2-hydroxypropyl)-3-methylimidazolium chloride,Ethylimidazolium,Chloride,Propyl,Hydroxyl,682.5533172,1891.287475,29.85357007,3.189933276,-2.0823,0.027506218,0.477066462,No
1-(3-aminopropyl)-3-methylimidazolium chloride,Ethylimidazolium,Chloride,Propyl,Amino,703.2576894,1863.233334,24.51505116,3.189933276,-1.0956,0.042231315,0.478085911,No
1-(3-aminobutyl)-3-methylimidazolium chloride,Ethylimidazolium,Chloride,Butyl,Amino,714.8984954,1713.456327,21.99762313,3.596639726,-0.7055,0.044801887,0.500437915,No
1-(2-hydroxybutyl)-3-methylimidazolium chloride,Ethylimidazolium,Chloride,Butyl,Hydroxyl,694.1941232,1736.266928,27.09238954,3.596639726,-1.6922,0.02918049,0.501119428,No
1-(2-hydroxypentyl)-3-methylimidazolium chloride,Ethylimidazolium,Chloride,Pentyl,Hydroxyl,705.8432322,1619.330454,29.85357007,2.159766254,-1.3021,0.030956673,0.476428005,No
1-(3-aminopentyl)-3-methylimidazolium chloride,Ethylimidazolium,Chloride,Pentyl,Amino,726.5476044,1600.194533,24.51505116,2.159766254,-0.3154,0.047528927,0.477294943,No
1-(2-hydroxyhexyl)-3-methylimidazolium chloride,Ethylimidazolium,Chloride,Hexyl,Hydroxyl,717.4923412,1527.938201,24.58659281,2.159766254,-0.912,0.03284097,0.482412524,No
1-(3-aminohexyl)-3-methylimidazolium chloride,Ethylimidazolium,Chloride,Hexyl,Amino,738.1967134,1511.504615,19.73870746,2.159766254,0.0747,0.050421958,0.482579024,No
1-(2-hydroxyheptyl)-3-methylimidazolium chloride,Ethylimidazolium,Chloride,Heptyl,Hydroxyl,729.1331472,1454.4894,29.85357007,2.159766254,-0.5219,0.034839963,0.474044338,No
1-(2-hydroxyoctyl)-3-methylimidazolium chloride,Ethylimidazolium,Chloride,Octyl,Hydroxyl,740.7822562,1394.258646,22.31255922,2.159766254,-0.1318,0.036960632,0.502286375,No
1-(3-aminoheptyl)-3-methylimidazolium chloride,Ethylimidazolium,Chloride,Heptyl,Amino,749.8375194,1440.118273,24.51505116,2.159766254,0.4648,0.053491085,0.474829758,No
1-(3-aminooctyl)-3-methylimidazolium chloride,Ethylimidazolium,Chloride,Octyl,Amino,761.4866284,1381.507831,17.71175777,2.159766254,0.8549,0.056747026,0.50048124,No
1-(2-hydroxynonyl)-3-methylimidazolium chloride,Ethylimidazolium,Chloride,Nonyl,Hydroxyl,752.4230622,1343.891955,29.85357007,2.159766254,0.2583,0.039210383,0.470733413,No
1-(3-aminononyl)-3-methylimidazolium chloride,Ethylimidazolium,Chloride,Nonyl,Amino,773.1274344,1332.445213,24.51505116,2.159766254,1.245,0.060201153,0.471468766,No
1-(3-aminodecyl)-3-methylimidazolium chloride,Ethylimidazolium,Chloride,Decyl,Amino,784.7765434,1290.84794,15.89295367,2.159766254,1.6351,0.063865529,0.498661006,No
1-(2-hydroxymethyl)-3-methylimidazolium bromide,Ethylimidazolium,Bromide,Methyl,Hydroxyl,703.0119976,2831.630181,28.21830431,2.50929039,-2.8625,0.027549462,0.468317303,No
1-(2-hydroxydecyl)-3-methylimidazolium chloride,Ethylimidazolium,Chloride,Decyl,Hydroxyl,764.0721712,1301.22473,20.24885281,2.159766254,0.6484,0.041597074,0.500934294,No
1-(3-aminomethyl)-3-methylimidazolium bromide,Ethylimidazolium,Bromide,Methyl,Amino,723.7163698,2779.393866,23.00961078,2.50929039,-1.8758,0.042297709,0.469577012,No
"1,3-dimethylimidazolium bromide",Ethylimidazolium,Bromide,Methyl,,610.3426174,2878.062271,49.52498681,2.50929039,-2.0378,0.019953412,0.433615515,No
1-(3-aminoethyl)-3-methylimidazolium bromide,Ethylimidazolium,Bromide,Ethyl,Amino,731.5626557,2414.822536,21.68856882,2.829217014,-1.4857,0.047172976,0.474996309,No
1-ethyl-3-methylimidazolium bromide,Ethylimidazolium,Bromide,Ethyl,,618.1889033,2460.068058,46.375952,2.829217014,-1.6477,0.022253258,0.442385555,No
"carbonyl-1,3-dimethylimidazolium bromide",Ethylimidazolium,Bromide,Methyl,Carbonyl,670.2968509,2277.413268,49.52498681,2.50929039,-2.2227,0.029834427,0.445115357,No
"carboxyl-1,3-dimethylimidazolium bromide",Ethylimidazolium,Bromide,Methyl,Carboxyl,705.6514063,2125.888167,57.50146422,2.50929039,-2.337,0.047775243,0.437831096,No
1-(2-hydroxyethyl)-3-methylimidazolium bromide,Ethylimidazolium,Bromide,Ethyl,Hydroxyl,710.8582835,2453.155585,26.77353326,2.829217014,-2.4724,0.030724834,0.4741393,No
1-(2-hydroxypropyl)-3-methylimidazolium bromide,Ethylimidazolium,Bromide,Propyl,Hydroxyl,723.3450822,2201.49015,29.85357007,3.189933276,-2.0823,0.034266202,0.471763627,No
carboxyl-1-ethyl-3-methylimidazolium bromide,Ethylimidazolium,Bromide,Ethyl,Carboxyl,713.4976922,1950.056436,54.73690732,2.829217014,-1.9469,0.053281854,0.441948837,No
1-(3-aminopropyl)-3-methylimidazolium bromide,Ethylimidazolium,Bromide,Propyl,Amino,744.0494544,2171.530386,24.51505116,3.189933276,-1.0956,0.052610169,0.47281553,No
carbonyl-1-ethyl-3-methylimidazolium bromide,Ethylimidazolium,Bromide,Ethyl,Carbonyl,678.1431369,2057.790348,46.375952,2.829217014,-1.8326,0.033273166,0.450494397,No
1-(2-hydroxybutyl)-3-methylimidazolium bromide,Ethylimidazolium,Bromide,Butyl,Hydroxyl,734.9858882,2010.044448,27.09238954,3.596639726,-1.6922,0.036351947,0.476151118,No
1-(3-aminobutyl)-3-methylimidazolium bromide,Ethylimidazolium,Bromide,Butyl,Amino,755.6902604,1985.709424,21.99762313,3.596639726,-0.7055,0.05581249,0.476781814,No
1-(2-hydroxypentyl)-3-methylimidazolium bromide,Ethylimidazolium,Bromide,Pentyl,Hydroxyl,746.6349972,1864.168931,29.85357007,2.159766254,-1.3021,0.038564648,0.472242478,No
1-(3-aminopentyl)-3-methylimidazolium bromide,Ethylimidazolium,Bromide,Pentyl,Amino,767.3393694,1843.791951,24.51505116,2.159766254,-0.3154,0.059209732,0.473130496,No
1-(2-hydroxyhexyl)-3-methylimidazolium bromide,Ethylimidazolium,Bromide,Hexyl,Hydroxyl,758.2841062,1749.283037,24.58659281,2.159766254,-0.912,0.040912034,0.478628582,No
1-(3-aminohexyl)-3-methylimidazolium bromide,Ethylimidazolium,Bromide,Hexyl,Amino,778.9884784,1731.822202,19.73870746,2.159766254,0.0747,0.062813761,0.478812498,No
1-(3-aminoheptyl)-3-methylimidazolium bromide,Ethylimidazolium,Bromide,Heptyl,Amino,790.6292844,1641.172223,24.51505116,2.159766254,0.4648,0.066637163,0.4713925,No
1-(2-hydroxyheptyl)-3-methylimidazolium bromide,Ethylimidazolium,Bromide,Heptyl,Hydroxyl,769.9249122,1656.406318,29.85357007,2.159766254,-0.5219,0.043402303,0.470592481,No
1-(2-hydroxyoctyl)-3-methylimidazolium bromide,Ethylimidazolium,Bromide,Octyl,Hydroxyl,781.5740212,1579.851963,22.31255922,2.159766254,-0.1318,0.046044152,0.479355532,No
1-(3-aminooctyl)-3-methylimidazolium bromide,Ethylimidazolium,Bromide,Octyl,Amino,802.2783934,1566.366713,17.71175777,2.159766254,0.8549,0.070693291,0.479141936,No
1-(2-hydroxynonyl)-3-methylimidazolium bromide,Ethylimidazolium,Bromide,Nonyl,Hydroxyl,793.2148272,1515.585757,29.85357007,2.159766254,0.2583,0.048846807,0.467798155,No
1-(3-aminononyl)-3-methylimidazolium bromide,Ethylimidazolium,Bromide,Nonyl,Amino,813.9191994,1503.506791,24.51505116,2.159766254,1.245,0.074996311,0.468544143,No
1-(3-aminodecyl)-3-methylimidazolium bromide,Ethylimidazolium,Bromide,Decyl,Amino,825.5683084,1450.01626,15.89295367,2.159766254,1.6351,0.079561251,0.478354397,No
1-(2-hydroxydecyl)-3-methylimidazolium bromide,Ethylimidazolium,Bromide,Decyl,Hydroxyl,804.8639362,1460.942753,20.24885281,2.159766254,0.6484,0.051820056,0.478938388,No
1-(2-hydroxymethyl)-3-methylimidazolium dicyanamide,Ethylimidazolium,Dicyanamide,Methyl,Hydroxyl,836.9774256,2087.696665,28.21830431,2.50929039,0.45576,0.081456035,0.458910585,No
1-(3-aminomethyl)-3-methylimidazolium dicyanamide,Ethylimidazolium,Dicyanamide,Methyl,Amino,857.6817978,2054.798195,23.00961078,2.50929039,1.44246,0.125062467,0.459838771,No
"carboxyl-1,3-dimethylimidazolium dicyanamide",Ethylimidazolium,Dicyanamide,Methyl,Carboxyl,839.6168343,1701.335481,57.50146422,2.50929039,0.98126,0.141257999,0.422963558,No
"carbonyl-1,3-dimethylimidazolium dicyanamide",Ethylimidazolium,Dicyanamide,Methyl,Carbonyl,804.2622789,1776.376778,49.52498681,2.50929039,1.09556,0.088212037,0.431556404,No
"1,3-dimethylimidazolium dicyanamide",Ethylimidazolium,Dicyanamide,Methyl,,744.3080454,2066.258223,49.52498681,2.50929039,1.28046,0.058996647,0.425369472,No
1-(2-hydroxyethyl)-3-methylimidazolium dicyanamide,Ethylimidazolium,Dicyanamide,Ethyl,Hydroxyl,844.8237115,1890.437619,26.77353326,2.829217014,0.84586,0.09084472,0.461634673,No
1-(3-aminoethyl)-3-methylimidazolium dicyanamide,Ethylimidazolium,Dicyanamide,Ethyl,Amino,865.5280837,1864.33005,21.68856882,2.829217014,1.83256,0.139477263,0.462281627,No
carbonyl-1-ethyl-3-methylimidazolium dicyanamide,Ethylimidazolium,Dicyanamide,Ethyl,Carbonyl,812.1085649,1652.283165,46.375952,2.829217014,1.48566,0.098379424,0.43530224,No
carboxyl-1-ethyl-3-methylimidazolium dicyanamide,Ethylimidazolium,Dicyanamide,Ethyl,Carboxyl,847.4631202,1597.424271,54.73690732,2.829217014,1.37136,0.157539505,0.425851529,No
1-ethyl-3-methylimidazolium dicyanamide,Ethylimidazolium,Dicyanamide,Ethyl,,752.1543313,1859.728608,46.375952,2.829217014,1.67056,0.065796645,0.430524583,No
1-(2-hydroxypropyl)-3-methylimidazolium dicyanamide,Ethylimidazolium,Dicyanamide,Propyl,Hydroxyl,857.3105102,1752.384259,29.85357007,3.189933276,1.23596,0.101315553,0.457316683,No
1-(3-aminopropyl)-3-methylimidazolium dicyanamide,Ethylimidazolium,Dicyanamide,Propyl,Amino,878.0148824,1730.812004,24.51505116,3.189933276,2.22266,0.15555352,0.458224012,No
1-(3-aminobutyl)-3-methylimidazolium dicyanamide,Ethylimidazolium,Dicyanamide,Butyl,Amino,889.6556884,1621.509684,21.99762313,3.596639726,2.61276,0.165021885,0.460882077,No
1-(2-hydroxybutyl)-3-methylimidazolium dicyanamide,Ethylimidazolium,Dicyanamide,Butyl,Hydroxyl,868.9513162,1639.776854,27.09238954,3.596639726,1.62606,0.107482515,0.48044674,No
1-(2-hydroxypentyl)-3-methylimidazolium dicyanamide,Ethylimidazolium,Dicyanamide,Pentyl,Hydroxyl,880.6004252,1550.645302,29.85357007,2.159766254,2.01616,0.114024853,0.455477608,No
1-(3-aminopentyl)-3-methylimidazolium dicyanamide,Ethylimidazolium,Dicyanamide,Pentyl,Amino,901.3047974,1534.847102,24.51505116,2.159766254,3.00286,0.175066579,0.456286009,No
1-(2-hydroxyhexyl)-3-methylimidazolium dicyanamide,Ethylimidazolium,Dicyanamide,Hexyl,Hydroxyl,892.2495342,1478.303739,24.58659281,2.159766254,2.40626,0.120965415,0.461136305,No
1-(3-aminohexyl)-3-methylimidazolium dicyanamide,Ethylimidazolium,Dicyanamide,Hexyl,Amino,912.9539064,1464.412813,19.73870746,2.159766254,3.39296,0.185722682,0.461257769,No
1-(2-hydroxyheptyl)-3-methylimidazolium dicyanamide,Ethylimidazolium,Dicyanamide,Heptyl,Hydroxyl,903.8903402,1418.368349,29.85357007,2.159766254,2.79636,0.128328442,0.452536942,No
1-(3-aminoheptyl)-3-methylimidazolium dicyanamide,Ethylimidazolium,Dicyanamide,Heptyl,Amino,924.5947124,1405.990991,24.51505116,2.159766254,3.78306,0.197027409,0.453286612,No
1-(2-hydroxyoctyl)-3-methylimidazolium dicyanamide,Ethylimidazolium,Dicyanamide,Octyl,Hydroxyl,915.5394492,1367.977734,22.31255922,2.159766254,3.18646,0.136139648,0.460852577,No
1-(3-aminooctyl)-3-methylimidazolium dicyanamide,Ethylimidazolium,Dicyanamide,Octyl,Amino,936.2438214,1356.827642,17.71175777,2.159766254,4.17316,0.209020243,0.460597456,No
1-(2-hydroxynonyl)-3-methylimidazolium dicyanamide,Ethylimidazolium,Dicyanamide,Nonyl,Hydroxyl,927.1802552,1324.947166,29.85357007,2.159766254,3.57656,0.144426313,0.448932015,No
1-(3-aminononyl)-3-methylimidazolium dicyanamide,Ethylimidazolium,Dicyanamide,Nonyl,Amino,947.8846274,1314.810918,24.51505116,2.159766254,4.56326,0.221743066,0.449643089,No
1-(2-hydroxydecyl)-3-methylimidazolium dicyanamide,Ethylimidazolium,Dicyanamide,Decyl,Hydroxyl,938.8293642,1287.84241,20.24885281,2.159766254,3.96666,0.153217378,0.459772255,No
1-(3-aminodecyl)-3-methylimidazolium dicyanamide,Ethylimidazolium,Dicyanamide,Decyl,Amino,959.5337364,1278.556371,15.89295367,2.159766254,4.95336,0.235240314,0.459158413,No
"carboxyl-1,3-dimethylimidazolium trifluoromethanesulfonate",Ethylimidazolium,Trifluoromethanesulfonate,Methyl,Carboxyl,915.5612373,1956.451892,57.50146422,2.50929039,0.7104,0.219953468,0.420405704,No
